-----
{
 "description": "This data provides year-wise district level achievements as on 18th April 2013 under Nirmal Bharat Abhiyan (NBA) Programme of Ministry of Drinking Water and Sanitation.", 
 "file_name": "NBA-YearwiseCountryLevelAcheivement_1.xls", 
 "title": "Nirmal Bharat Abhiyan - Year-wise District Level Achievements As On 18th April 2013 ", 
 "url": "http://data.gov.in/sites/default/files/NBA-YearwiseCountryLevelAcheivement_1.xls"
}
-----
"State Name","District Name","Financial Year","IHHL_BPL","IHHL_APL","Total IHHL(APL+BPL)","IHHL_BPL_SC","IHHL_BPL_ST","Sanitary_Complex","School_Toilets","Anganwadi_Toilets"
"ANDHRA PRADESH","PRAKASAM","2006-2007",14059.0,112853.0,126912.0,0.0,0.0,0.0,1835.0,47.0
"ANDHRA PRADESH","PRAKASAM","2007-2008",2216.0,34.0,2250.0,132.0,35.0,0.0,558.0,33.0
"ANDHRA PRADESH","PRAKASAM","2008-2009",5120.0,862.0,5982.0,757.0,282.0,0.0,3527.0,521.0
"ANDHRA PRADESH","PRAKASAM","2009-2010",4500.0,1805.0,6305.0,682.0,274.0,0.0,104.0,24.0
"ANDHRA PRADESH","PRAKASAM","2010-2011",17515.0,4600.0,22115.0,3831.0,1449.0,0.0,50.0,10.0
"ANDHRA PRADESH","PRAKASAM","2011-2012",92700.0,20104.0,112804.0,18562.0,6373.0,0.0,138.0,20.0
"ANDHRA PRADESH","PRAKASAM","2012-2013",23875.0,2980.0,26855.0,4771.0,2028.0,0.0,423.0,115.0
"ANDHRA PRADESH","RANGAREDDI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2003-2004",50207.0,0.0,50207.0,7531.0,3514.0,0.0,2251.0,171.0
"ANDHRA PRADESH","RANGAREDDI","2004-2005",34912.0,610.0,35522.0,5237.0,2437.0,0.0,174.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2005-2006",27539.0,0.0,27539.0,4131.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2006-2007",3605.0,0.0,3605.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","RANGAREDDI","2007-2008",2590.0,1872.0,4462.0,402.0,188.0,0.0,180.0,31.0
"ANDHRA PRADESH","RANGAREDDI","2008-2009",1945.0,982.0,2927.0,417.0,249.0,0.0,770.0,26.0
"ANDHRA PRADESH","RANGAREDDI","2009-2010",2200.0,32180.0,34380.0,2007.0,3.0,0.0,99.0,125.0
"ANDHRA PRADESH","RANGAREDDI","2010-2011",30342.0,32675.0,63017.0,5847.0,1917.0,0.0,135.0,42.0
"ANDHRA PRADESH","RANGAREDDI","2011-2012",12809.0,828.0,13637.0,2044.0,839.0,0.0,117.0,72.0
"ANDHRA PRADESH","RANGAREDDI","2012-2013",8311.0,0.0,8311.0,2228.0,726.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2003-2004",59717.0,0.0,59717.0,8958.0,3583.0,0.0,1721.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2004-2005",9824.0,2679.0,12503.0,2411.0,5576.0,3.0,1149.0,7.0
"ANDHRA PRADESH","SRIKAKULAM","2005-2006",6609.0,15396.0,22005.0,117.0,93.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2006-2007",3855.0,20822.0,24677.0,483.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","SRIKAKULAM","2007-2008",6176.0,0.0,6176.0,0.0,0.0,0.0,257.0,74.0
"ANDHRA PRADESH","SRIKAKULAM","2008-2009",5302.0,43373.0,48675.0,0.0,0.0,1.0,1405.0,6.0
"ANDHRA PRADESH","SRIKAKULAM","2009-2010",2238.0,0.0,2238.0,0.0,0.0,2.0,41.0,6.0
"ANDHRA PRADESH","SRIKAKULAM","2010-2011",10458.0,0.0,10458.0,1482.0,0.0,2.0,273.0,15.0
"ANDHRA PRADESH","SRIKAKULAM","2011-2012",6384.0,0.0,6384.0,0.0,0.0,3.0,524.0,20.0
"ANDHRA PRADESH","SRIKAKULAM","2012-2013",6816.0,0.0,6816.0,0.0,0.0,5.0,210.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2003-2004",90850.0,0.0,90850.0,13628.0,5451.0,0.0,1271.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2004-2005",16.0,0.0,16.0,2.0,1.0,0.0,689.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2005-2006",12645.0,0.0,12645.0,1897.0,15253.0,0.0,169.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2006-2007",1899.0,30456.0,32355.0,3.0,0.0,0.0,933.0,189.0
"ANDHRA PRADESH","VISAKHAPATNAM","2007-2008",10540.0,0.0,10540.0,0.0,0.0,0.0,430.0,17.0
"ANDHRA PRADESH","VISAKHAPATNAM","2008-2009",33978.0,0.0,33978.0,0.0,0.0,2.0,2457.0,142.0
"ANDHRA PRADESH","VISAKHAPATNAM","2009-2010",522.0,0.0,522.0,0.0,0.0,0.0,16.0,45.0
"ANDHRA PRADESH","VISAKHAPATNAM","2010-2011",8419.0,5000.0,13419.0,1470.0,1045.0,8.0,180.0,0.0
"ANDHRA PRADESH","VISAKHAPATNAM","2011-2012",14472.0,40300.0,54772.0,88.0,0.0,10.0,223.0,25.0
"ANDHRA PRADESH","VISAKHAPATNAM","2012-2013",5390.0,9.0,5399.0,0.0,8.0,0.0,10.0,141.0
"ANDHRA PRADESH","VIZIANAGARAM","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2003-2004",113589.0,0.0,113589.0,17038.0,6815.0,0.0,1033.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2004-2005",22359.0,0.0,22359.0,3354.0,1342.0,1.0,1119.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2005-2006",13519.0,0.0,13519.0,2028.0,811.0,0.0,0.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2006-2007",3083.0,152475.0,155558.0,0.0,0.0,4.0,354.0,85.0
"ANDHRA PRADESH","VIZIANAGARAM","2007-2008",2300.0,0.0,2300.0,50.0,0.0,0.0,230.0,47.0
"ANDHRA PRADESH","VIZIANAGARAM","2008-2009",1687.0,0.0,1687.0,30.0,20.0,0.0,630.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2009-2010",0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
"ANDHRA PRADESH","VIZIANAGARAM","2010-2011",8761.0,7509.0,16270.0,1857.0,1400.0,0.0,0.0,0.0
"ANDHRA PRADESH","VIZIANAGARAM","2011-2012",971.0,0.0,971.0,0.0,0.0,2.0,0.0,211.0
"ANDHRA PRADESH","VIZIANAGARAM","2012-2013",444.0,0.0,444.0,0.0,0.0,1.0,0.0,2.0
"ANDHRA PRADESH","WARANGAL","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WARANGAL","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WARANGAL","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WARANGAL","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WARANGAL","2003-2004",67520.0,0.0,67520.0,10128.0,4051.0,0.0,753.0,0.0
"ANDHRA PRADESH","WARANGAL","2004-2005",6294.0,0.0,6294.0,850.0,340.0,0.0,16.0,0.0
"ANDHRA PRADESH","WARANGAL","2005-2006",70275.0,225627.0,295902.0,10635.0,5609.0,0.0,0.0,0.0
"ANDHRA PRADESH","WARANGAL","2006-2007",215643.0,119823.0,335466.0,0.0,0.0,0.0,696.0,69.0
"ANDHRA PRADESH","WARANGAL","2007-2008",0.0,0.0,0.0,9032.0,5980.0,0.0,627.0,67.0
"ANDHRA PRADESH","WARANGAL","2008-2009",0.0,0.0,0.0,0.0,0.0,0.0,1550.0,0.0
"ANDHRA PRADESH","WARANGAL","2009-2010",0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0
"ANDHRA PRADESH","WARANGAL","2010-2011",0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0
"ANDHRA PRADESH","WARANGAL","2011-2012",0.0,0.0,0.0,0.0,0.0,0.0,72.0,54.0
"ANDHRA PRADESH","WARANGAL","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0
"ANDHRA PRADESH","WEST GODAVARI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2003-2004",125747.0,0.0,125747.0,27363.0,8433.0,0.0,1682.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2004-2005",20818.0,0.0,20818.0,15153.0,473.0,0.0,355.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2005-2006",51286.0,0.0,51286.0,2015.0,0.0,325.0,92.0,2.0
"ANDHRA PRADESH","WEST GODAVARI","2006-2007",2130.0,3000.0,5130.0,426.0,0.0,190.0,189.0,119.0
"ANDHRA PRADESH","WEST GODAVARI","2007-2008",2200.0,4110.0,6310.0,0.0,0.0,315.0,237.0,45.0
"ANDHRA PRADESH","WEST GODAVARI","2008-2009",4359.0,25318.0,29677.0,4358.0,1.0,7.0,0.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2009-2010",23512.0,261986.0,285498.0,16331.0,0.0,0.0,0.0,0.0
"ANDHRA PRADESH","WEST GODAVARI","2010-2011",30735.0,11.0,30746.0,34052.0,0.0,0.0,20.0,50.0
"ANDHRA PRADESH","WEST GODAVARI","2011-2012",31814.0,0.0,31814.0,2477.0,1119.0,0.0,1228.0,100.0
"ANDHRA PRADESH","WEST GODAVARI","2012-2013",26876.0,0.0,26876.0,6000.0,4000.0,0.0,721.0,0.0
"ARUNACHAL PRADESH","ANJAW","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2007-2008",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2008-2009",360.0,0.0,360.0,0.0,0.0,1.0,48.0,12.0
"ARUNACHAL PRADESH","ANJAW","2009-2010",100.0,0.0,100.0,0.0,450.0,0.0,0.0,28.0
"ARUNACHAL PRADESH","ANJAW","2010-2011",170.0,0.0,170.0,0.0,180.0,0.0,0.0,8.0
"ARUNACHAL PRADESH","ANJAW","2011-2012",850.0,0.0,850.0,0.0,850.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","ANJAW","2012-2013",10.0,0.0,10.0,0.0,10.0,1.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","CHANGLANG","2006-2007",25.0,5.0,30.0,0.0,25.0,3.0,19.0,4.0
"ARUNACHAL PRADESH","CHANGLANG","2007-2008",1110.0,0.0,1110.0,0.0,1110.0,0.0,157.0,24.0
"ARUNACHAL PRADESH","CHANGLANG","2008-2009",38.0,0.0,38.0,0.0,38.0,0.0,208.0,104.0
"ARUNACHAL PRADESH","CHANGLANG","2009-2010",772.0,37.0,809.0,0.0,772.0,1.0,0.0,9.0
"ARUNACHAL PRADESH","CHANGLANG","2010-2011",2820.0,0.0,2820.0,0.0,2706.0,4.0,0.0,73.0
"ARUNACHAL PRADESH","CHANGLANG","2011-2012",2013.0,2408.0,4421.0,0.0,2013.0,11.0,0.0,4.0
"ARUNACHAL PRADESH","CHANGLANG","2012-2013",7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2007-2008",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2008-2009",279.0,0.0,279.0,0.0,279.0,0.0,20.0,10.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2009-2010",300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2010-2011",275.0,0.0,275.0,0.0,275.0,0.0,2.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2011-2012",231.0,0.0,231.0,0.0,231.0,0.0,4.0,0.0
"ARUNACHAL PRADESH","DIBANG VALLEY","2012-2013",3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2006-2007",24.0,3.0,27.0,0.0,24.0,1.0,18.0,5.0
"ARUNACHAL PRADESH","EAST KAMENG","2007-2008",866.0,0.0,866.0,0.0,0.0,0.0,20.0,11.0
"ARUNACHAL PRADESH","EAST KAMENG","2008-2009",199.0,0.0,199.0,0.0,1065.0,0.0,250.0,56.0
"ARUNACHAL PRADESH","EAST KAMENG","2009-2010",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2010-2011",1723.0,1277.0,3000.0,0.0,1723.0,0.0,0.0,144.0
"ARUNACHAL PRADESH","EAST KAMENG","2011-2012",1814.0,0.0,1814.0,0.0,1814.0,1.0,0.0,0.0
"ARUNACHAL PRADESH","EAST KAMENG","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2006-2007",48.0,10.0,58.0,0.0,48.0,0.0,31.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2007-2008",211.0,0.0,211.0,0.0,211.0,0.0,127.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2008-2009",70.0,0.0,70.0,0.0,0.0,0.0,86.0,50.0
"ARUNACHAL PRADESH","EAST SIANG","2009-2010",1496.0,0.0,1496.0,0.0,1566.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2010-2011",677.0,0.0,677.0,0.0,677.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2011-2012",1769.0,793.0,2562.0,0.0,1769.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","EAST SIANG","2012-2013",266.0,915.0,1181.0,0.0,266.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2006-2007",43.0,0.0,43.0,0.0,43.0,0.0,15.0,6.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2007-2008",0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2008-2009",0.0,0.0,0.0,0.0,0.0,0.0,156.0,154.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2009-2010",2600.0,0.0,2600.0,0.0,0.0,0.0,109.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2010-2011",2025.0,0.0,2025.0,0.0,0.0,0.0,323.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2011-2012",7003.0,0.0,7003.0,0.0,740.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","KURUNG KUMEY","2012-2013",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
"ARUNACHAL PRADESH","LOHIT","2003-2004",2680.0,0.0,2680.0,0.0,2680.0,0.0,40.0,0.0
"ARUNACHAL PRADESH","LOHIT","2004-2005",817.0,0.0,817.0,0.0,817.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","2005-2006",1941.0,1129.0,3070.0,0.0,1941.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","2006-2007",56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOHIT","2007-2008",96.0,0.0,96.0,0.0,96.0,0.0,100.0,0.0
"ARUNACHAL PRADESH","LOHIT","2008-2009",0.0,0.0,0.0,0.0,0.0,0.0,94.0,156.0
"ARUNACHAL PRADESH","LOHIT","2009-2010",1281.0,0.0,1281.0,0.0,1281.0,8.0,0.0,10.0
"ARUNACHAL PRADESH","LOHIT","2010-2011",632.0,0.0,632.0,0.0,632.0,11.0,0.0,13.0
"ARUNACHAL PRADESH","LOHIT","2011-2012",907.0,0.0,907.0,0.0,907.0,4.0,0.0,3.0
"ARUNACHAL PRADESH","LOHIT","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2006-2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2007-2008",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2008-2009",1242.0,0.0,1242.0,0.0,1242.0,0.0,124.0,74.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2009-2010",217.0,1200.0,1417.0,0.0,217.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2010-2011",0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2011-2012",54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER DIBANG VALLEY","2012-2013",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","1999-2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2000-2001",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2001-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2002-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2003-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2004-2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2005-2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2006-2007",40.0,5.0,45.0,0.0,40.0,8.0,19.0,6.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2007-2008",767.0,1056.0,1823.0,0.0,20.0,3.0,53.0,42.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2008-2009",700.0,0.0,700.0,0.0,1447.0,0.0,160.0,71.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2009-2010",12.0,0.0,12.0,0.0,12.0,2.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2010-2011",1310.0,103.0,1413.0,0.0,1310.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2011-2012",737.0,0.0,737.0,0.0,737.0,0.0,0.0,0.0
"ARUNACHAL PRADESH","LOWER SUBANSIRI","2012-2013",950.0,0.0,950.0,0.0,950.0,6.0,0.0,0.0
