"Months","20-21",22.0,23.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,"Mining","Manf.","Elect.","General"
"Jul'93",98.2,133.3,164.0,99.0,65.9,194.7,222.7,203.5,179.1,290.5,211.0,241.0,125.8,180.8,354.2,186.4,276.1,206.8,209.6,275.4,216.8
"Aug'93",102.3,122.8,158.2,103.9,74.9,207.8,220.1,197.3,172.7,311.8,215.4,230.6,125.5,179.1,408.1,185.1,288.8,204.2,214.8,292.3,222.4
"Sep'93",107.1,103.6,155.3,106.1,75.2,193.0,213.4,202.5,165.7,300.5,187.6,233.1,128.3,199.4,492.4,205.1,309.4,200.9,221.0,278.1,225.2
"Oct'93",110.7,101.9,163.7,105.4,75.8,188.2,225.4,202.7,167.4,297.5,209.0,231.4,124.8,189.5,416.1,210.7,268.7,217.6,216.6,284.7,224.5
"Nov'93",171.1,107.2,157.8,107.5,79.0,201.7,227.8,194.1,161.1,302.4,207.1,232.7,124.7,191.7,452.4,210.2,234.5,231.7,223.1,285.6,231.2
"Dec'93",251.1,121.7,173.1,108.9,92.7,205.3,239.3,200.9,178.9,318.3,218.7,243.8,132.7,214.5,540.7,252.3,247.7,258.5,249.8,301.9,256.8
"Jan'94",250.6,163.3,164.0,108.0,75.1,214.1,240.7,204.5,185.6,306.2,235.8,253.6,130.4,185.7,493.6,233.3,251.7,270.1,242.0,309.2,252.9
"Feb'94",231.3,163.4,155.6,97.4,77.7,207.5,230.3,207.0,180.0,299.4,233.3,241.3,131.1,180.3,499.5,233.7,245.7,257.4,235.5,287.1,243.9
"Mar'94",208.3,212.7,159.5,102.8,80.1,199.9,234.9,205.3,199.4,314.8,250.3,272.8,133.6,244.6,719.4,287.1,284.6,309.4,270.7,325.1,281.3
"Apr'94",152.1,167.7,154.8,87.6,74.1,208.0,238.7,209.2,170.7,302.1,240.0,181.8,134.3,164.1,433.5,200.1,236.1,204.3,213.7,297.3,222.2
"May'94",108.1,140.3,154.9,74.1,77.3,209.4,240.6,243.9,172.4,307.0,230.9,179.8,141.3,183.2,443.3,218.5,244.5,218.7,214.5,310.7,225.9
"Jun'94",114.6,179.8,155.7,76.0,80.3,193.9,248.4,227.1,180.5,318.6,225.4,202.0,139.5,195.4,538.9,218.6,247.6,207.0,229.1,290.6,233.6
"Jul'94",110.2,130.5,155.7,79.4,77.9,201.6,266.6,216.2,190.9,317.2,213.0,198.9,147.5,181.7,663.5,223.8,239.4,213.8,236.8,295.8,240.9
"Aug'94",114.0,126.2,154.5,82.0,79.8,189.9,244.6,227.2,191.0,333.4,228.8,207.0,150.8,182.9,621.4,221.7,257.0,220.6,237.3,305.9,243.2
"Sep'94",118.1,105.9,153.3,86.6,80.6,191.1,250.2,170.1,184.1,316.3,212.3,206.7,141.6,189.0,663.1,230.7,265.4,246.0,237.4,303.6,246.0
"Oct'94",129.4,95.5,155.0,91.0,75.8,185.7,256.0,167.3,185.2,338.6,227.6,219.8,143.6,213.7,603.3,234.9,267.9,244.3,242.4,318.3,251.3
"Nov'94",207.7,111.5,153.5,110.3,70.8,193.9,257.0,185.9,181.6,337.6,223.0,220.7,144.9,201.7,606.4,229.7,265.9,255.0,247.0,310.5,255.2
"Dec'94",284.0,130.0,159.9,114.9,89.6,228.3,265.4,209.2,190.2,343.3,244.6,238.4,149.8,244.7,611.0,266.4,264.3,281.0,266.1,341.7,276.4
"Jan'95",285.5,157.1,157.2,100.5,81.9,246.9,278.0,240.2,185.6,333.6,240.2,235.5,158.2,244.1,633.8,261.0,298.6,289.0,266.2,335.1,276.7
"Feb'95",277.0,133.5,155.8,94.2,79.3,211.8,262.7,229.3,180.6,319.7,267.9,226.3,162.8,226.7,665.3,246.4,292.6,277.8,261.0,318.7,269.5
"Mar'95",279.3,139.8,159.7,101.2,76.2,205.2,289.1,217.2,172.2,347.8,277.7,256.8,170.3,256.1,835.1,318.2,355.9,328.6,293.5,346.8,303.6
"Apr'95",232.7,157.7,160.6,93.8,82.9,213.6,282.9,233.0,183.8,336.2,263.7,217.8,155.0,197.4,572.5,227.8,265.7,234.1,250.3,330.8,257.6
"May'95",171.2,170.7,162.9,84.5,82.8,245.0,277.5,228.6,188.0,324.4,253.1,216.2,166.0,224.4,590.2,256.2,282.0,252.0,250.5,347.3,261.7
"Jun'95",141.9,173.3,167.2,79.2,85.3,230.7,273.4,221.2,194.3,340.0,252.6,199.7,163.6,204.1,577.9,261.2,274.1,244.6,247.2,332.9,256.7
"Jul'95",121.2,154.7,178.4,83.2,85.2,248.7,299.0,223.2,199.2,348.7,263.5,219.3,165.4,247.9,589.7,276.6,282.1,244.5,258.9,332.3,265.6
"Aug'95",123.4,137.9,174.0,88.5,88.5,256.6,283.6,230.3,192.8,370.3,263.1,227.2,169.6,255.5,620.2,281.5,294.0,243.7,265.4,332.5,270.6
"Sep'95",129.2,149.3,171.4,101.4,92.9,230.9,287.4,234.5,208.0,357.6,257.2,226.5,171.2,277.9,743.9,312.0,313.5,238.0,278.3,326.0,279.1
"Oct'95",132.6,158.2,164.4,99.2,94.3,212.3,281.6,224.7,196.9,353.8,257.5,220.9,164.2,245.0,748.8,277.6,297.2,251.0,269.7,334.2,274.9
"Nov'95",206.0,154.4,171.3,106.1,91.5,228.0,285.5,230.0,194.7,332.7,249.2,229.7,195.1,241.5,807.8,310.5,309.4,266.7,281.4,332.0,285.5
"Dec'95",294.7,163.7,181.6,89.4,88.7,253.9,290.0,228.4,202.7,366.8,254.6,231.4,179.4,293.4,833.9,321.5,308.1,288.2,302.2,353.8,306.5
"Jan'96",310.0,160.1,180.5,100.4,92.0,258.4,292.5,224.1,193.7,371.7,295.5,243.3,182.3,267.6,826.4,328.9,295.1,306.0,304.8,354.5,310.6
"Feb'96",303.3,160.9,178.2,91.5,94.8,249.3,285.4,224.5,196.8,386.5,275.9,231.6,184.4,259.2,831.4,338.3,315.1,297.4,304.5,338.5,307.6
"Mar'96",317.4,190.3,187.1,106.1,97.2,262.2,300.3,226.9,211.1,389.5,288.5,244.6,189.1,290.0,1005.1,385.2,371.0,341.4,332.2,366.4,337.2
"Apr'96",286.5,189.3,173.4,102.6,87.1,250.6,303.1,230.8,199.5,336.8,268.9,293.3,172.1,238.0,638.7,292.1,242.2,248.7,282.6,346.9,286.1
"May'96",236.7,182.9,176.3,82.3,89.9,247.5,295.9,234.9,208.3,356.8,266.8,299.7,176.0,247.8,698.7,309.8,247.5,259.4,290.0,359.4,294.4
"Jun'96",174.2,185.3,178.5,74.8,83.9,257.5,295.2,238.2,199.8,348.2,274.1,295.7,174.3,239.5,767.9,329.1,276.7,240.7,290.3,327.1,288.8
"Jul'96",131.5,178.2,204.4,68.8,94.4,255.4,304.0,251.4,204.9,363.6,278.2,298.7,175.3,235.1,682.5,351.0,273.5,243.0,290.0,343.0,290.7
"Aug'96",133.5,180.5,204.0,86.8,99.7,236.2,315.4,264.0,213.6,390.8,274.7,306.1,175.0,252.0,692.0,345.3,269.9,237.9,298.4,343.6,296.6
"Sep'96",126.2,178.2,189.9,99.9,95.8,233.9,320.6,237.3,196.1,358.3,272.4,317.5,176.8,254.3,715.7,360.4,276.8,241.0,294.4,338.2,293.3
"Oct'96",127.6,190.0,194.1,110.0,99.6,226.0,316.5,225.3,211.6,371.7,277.1,299.5,182.5,246.0,793.1,337.9,288.2,266.5,299.9,357.1,302.6
"Nov'96",169.3,197.4,180.9,109.6,93.6,220.7,306.6,230.5,205.3,363.7,276.5,295.8,186.0,217.3,759.4,329.0,284.1,271.8,292.7,351.1,297.0
"Dec'96",282.1,207.8,203.7,110.1,101.0,221.3,326.8,223.1,221.1,369.6,277.8,303.1,187.7,269.2,817.2,390.8,294.1,289.3,321.8,370.3,323.6
"Jan'97",298.5,173.8,208.4,107.5,100.4,198.0,321.8,205.9,204.0,371.0,305.1,308.0,170.5,265.6,738.3,373.6,287.9,299.0,315.3,375.5,320.3
"Feb'97",301.2,169.6,190.0,96.6,96.4,222.0,306.1,219.7,192.8,366.7,309.1,294.8,166.6,264.7,841.4,398.0,308.2,288.3,318.7,343.4,318.0
"Mar'97",300.3,183.2,195.6,101.0,103.9,224.9,324.2,223.0,215.5,375.4,353.4,329.2,182.7,280.1,902.5,437.4,349.5,335.0,339.5,385.4,344.2
"Apr'97",248.6,204.6,202.0,100.5,88.6,285.4,301.8,225.8,197.5,362.7,318.6,282.9,178.2,241.9,803.5,321.5,306.2,267.3,305.7,359.3,307.4
"May'97",156.0,204.5,204.4,102.6,93.2,229.7,314.5,217.6,211.4,374.7,328.9,309.0,177.7,251.4,721.3,334.5,279.8,275.7,301.6,373.4,306.8
"Jun'97",135.1,202.3,195.0,84.6,90.5,228.6,318.2,226.0,210.3,381.8,307.7,305.5,180.1,251.3,749.5,337.4,292.4,255.0,300.7,356.6,301.8
"Jul'97",124.7,196.3,204.5,96.2,87.9,206.3,335.3,234.5,221.7,403.5,295.3,308.0,180.1,253.6,761.2,351.1,293.0,255.7,308.5,373.1,309.8
"Aug'97",137.9,188.4,201.1,99.6,84.5,212.5,331.1,239.4,202.8,413.2,285.6,310.1,175.5,245.4,736.8,323.6,291.9,248.0,304.2,373.6,305.7
"Sep'97",134.2,178.8,205.8,115.9,84.6,216.6,334.1,222.9,200.5,408.3,291.2,319.0,176.8,253.4,794.9,323.0,295.1,251.6,310.4,369.7,310.4
"Oct'97",135.7,185.9,199.4,112.0,89.5,209.5,359.7,220.5,211.4,406.0,353.7,317.1,179.2,245.0,699.5,299.0,287.0,274.0,303.2,375.3,308.1
"Nov'97",194.5,186.3,197.2,117.3,88.2,214.5,347.4,235.3,219.0,413.2,304.3,318.3,185.0,251.9,826.7,337.3,300.5,284.0,320.0,361.1,320.6
"Dec'97",300.6,173.8,212.9,106.3,92.7,204.1,354.7,230.2,214.7,416.4,323.6,328.1,180.5,254.0,832.6,319.9,300.2,303.0,330.9,381.8,333.5
"Jan'98",322.0,184.3,208.4,104.9,92.7,182.4,331.4,233.6,213.4,408.6,338.2,332.6,178.6,238.1,794.4,313.3,302.9,317.0,325.8,412.2,334.7
"Feb'98",311.8,203.6,190.3,99.3,84.0,155.1,344.2,235.4,208.9,402.4,334.9,317.2,174.9,240.8,792.8,339.9,318.1,307.4,321.8,380.7,326.9
"Mar'98",306.5,213.3,206.2,110.2,90.7,161.5,353.6,232.4,224.7,411.8,366.3,345.4,178.5,234.0,767.9,354.7,324.4,339.8,331.1,414.9,341.7
